id,ma_thiet_bi,associated_with,loai_id,hang_san_xuat_id,so_dang_ky,so_giay_dang_kiem,nam_san_xuat,nam_su_dung,so_khung,so_may,dv_so_huu_id,dv_quan_ly_id,dv_thue_id,khu_vuc_id,model_id,ghi_chu,tag_1,last_modified_by_user_id,created_at,updated_at
1651,TVVT29,TVVT-055.23,24,37,72C-055.23,,2014,2014,,,40,40,1000,3,1000,,,NULL,"2015-05-04 08:55:55","2015-05-04 08:55:55"
1652,TVVT30,TVVT-054.93,24,37,72C-054.93,,2014,2014,,,40,40,1000,3,1000,,,NULL,"2015-05-04 08:55:55","2015-05-04 08:55:55"
1653,TVVT31,TVVT-056.18,24,37,72C-056.18,,2014,2014,,,40,40,1000,3,1000,,,NULL,"2015-05-04 08:55:55","2015-05-04 08:55:55"
1654,TVVT32,TVVT-055.64,24,37,72C-055.64,,2014,2014,,,40,40,1000,3,1000,,,NULL,"2015-05-04 08:55:55","2015-05-04 08:55:55"
1655,TVVT33,TVVT-056.55,24,37,72C-056.55,,2014,2014,,,40,40,1000,3,1000,,,NULL,"2015-05-04 08:55:55","2015-05-04 08:55:55"
1656,TVVT34,TVVT-056.97,24,37,72C-056.97,,2014,2014,,,40,40,1000,3,1000,,,NULL,"2015-05-04 08:55:55","2015-05-04 08:55:55"
1657,TVVT35,TVVT-056.95,24,37,72C-056.95,,2014,2014,,,40,40,1000,3,1000,,,NULL,"2015-05-04 08:55:55","2015-05-04 08:55:55"
1658,TVVT36,TVVT36,24,37,,,0,0,,,40,40,1000,3,1000,,,NULL,"2015-05-04 08:55:55","2015-05-04 08:55:55"
1659,TVVT37,TVVT37,24,37,,,0,0,,,40,40,1000,3,1000,,,NULL,"2015-05-04 08:55:55","2015-05-04 08:55:55"
1660,TVVT38,TVVT38,24,37,,,0,0,,,40,40,1000,3,1000,,,NULL,"2015-05-04 08:55:55","2015-05-04 08:55:55"
1661,TVVT39,TVVT39,24,37,,,0,0,,,40,40,1000,3,1000,,,NULL,"2015-05-04 08:55:55","2015-05-04 08:55:55"
1662,TVVT40,TVVT40,24,37,,,0,0,,,40,40,1000,3,1000,,,NULL,"2015-05-04 08:55:55","2015-05-04 08:55:55"
1663,TVVT41,TVVT41,24,37,,,0,0,,,40,40,1000,3,1000,,,NULL,"2015-05-04 08:55:55","2015-05-04 08:55:55"
1664,TVVT42,TVVT42,24,37,,,0,0,,,40,40,1000,3,1000,,,NULL,"2015-05-04 08:55:55","2015-05-04 08:55:55"
1665,TVVT43,TVVT43,24,37,,,0,0,,,40,40,1000,3,1000,,,NULL,"2015-05-04 08:55:55","2015-05-04 08:55:55"
1666,TVVT44,TVVT44,24,37,,,0,0,,,40,40,1000,3,1000,,,NULL,"2015-05-04 08:55:55","2015-05-04 08:55:55"
1667,TVVT45,TVVT45,24,37,,,0,0,,,40,40,1000,3,1000,,,NULL,"2015-05-04 08:55:55","2015-05-04 08:55:55"
1668,TVBD01,TVBD01,24,37,,,0,0,,,39,39,1000,4,1000,,,NULL,"2015-05-04 08:55:55","2015-05-04 08:55:55"
1669,TVBD02,TVBD02,24,37,,,0,0,,,39,39,1000,4,1000,,,NULL,"2015-05-04 08:55:55","2015-05-04 08:55:55"
1670,TVBD03,TVBD03,24,37,,,0,0,,,39,39,1000,4,1000,,,NULL,"2015-05-04 08:55:55","2015-05-04 08:55:55"
1671,TVBD04,TVBD04,24,37,,,0,0,,,39,39,1000,4,1000,,,NULL,"2015-05-04 08:55:55","2015-05-04 08:55:55"
1672,TVBD05,TVBD05,24,37,,,0,0,,,39,39,1000,4,1000,,,NULL,"2015-05-04 08:55:55","2015-05-04 08:55:55"
1673,TVBD06,TVBD06,24,37,,,0,0,,,39,39,1000,4,1000,,,NULL,"2015-05-04 08:55:55","2015-05-04 08:55:55"
1674,TVBD07,TVBD07,24,37,,,0,0,,,39,39,1000,4,1000,,,NULL,"2015-05-04 08:55:55","2015-05-04 08:55:55"
1675,TVBD08,TVBD08,24,37,,,0,0,,,39,39,1000,4,1000,,,NULL,"2015-05-04 08:55:55","2015-05-04 08:55:55"
1676,TVBD09,TVBD09,24,37,,,0,0,,,39,39,1000,4,1000,,,NULL,"2015-05-04 08:55:55","2015-05-04 08:55:55"
1677,TVBD10,TVBD10,24,37,,,0,0,,,39,39,1000,4,1000,,,NULL,"2015-05-04 08:55:55","2015-05-04 08:55:55"
1678,TVBD11,TVBD11,24,40,,,0,0,,,39,39,1000,4,1000,,,NULL,"2015-05-04 08:55:55","2015-05-04 08:55:55"
1679,TVBD12,TVBD12,24,40,,,0,0,,,39,39,1000,4,1000,,,NULL,"2015-05-04 08:55:55","2015-05-04 08:55:55"
1680,TVBD13,TVBD13,24,40,,,0,0,,,39,39,1000,4,1000,,,NULL,"2015-05-04 08:55:55","2015-05-04 08:55:55"
1681,TVBD14,TVBD14,24,40,,,0,0,,,39,39,1000,4,1000,,,NULL,"2015-05-04 08:55:55","2015-05-04 08:55:55"
1682,TVBD15,TVBD15,24,40,,,0,0,,,39,39,1000,4,1000,,,NULL,"2015-05-04 08:55:55","2015-05-04 08:55:55"
1683,TVBD16,TVBD16,24,40,,,0,0,,,39,39,1000,4,1000,,,NULL,"2015-05-04 08:55:55","2015-05-04 08:55:55"
1684,TVBD17,TVBD17,24,40,,,0,0,,,39,39,1000,4,1000,,,NULL,"2015-05-04 08:55:55","2015-05-04 08:55:55"
1685,TVBD18,TVBD18,24,40,,,0,0,,,39,39,1000,4,1000,,,NULL,"2015-05-04 08:55:55","2015-05-04 08:55:55"
1686,TVBD19,TVBD19,24,40,,,0,0,,,39,39,1000,4,1000,,,NULL,"2015-05-04 08:55:55","2015-05-04 08:55:55"
1687,TVBD20,TVBD20,24,40,,,0,0,,,39,39,1000,4,1000,,,NULL,"2015-05-04 08:55:55","2015-05-04 08:55:55"
1688,HP01,HP01,23,7,,,0,0,,,17,17,1000,12,1000,,,NULL,"2015-05-04 08:55:55","2015-05-04 08:55:55"
1689,HP02,HP02,23,7,,,0,0,,,17,17,1000,12,1000,,,NULL,"2015-05-04 08:55:55","2015-05-04 08:55:55"
1690,HP03,HP03,23,7,,,0,0,,,17,17,1000,12,1000,,,NULL,"2015-05-04 08:55:55","2015-05-04 08:55:55"
1691,HP04,HP04,23,7,,,0,0,,,17,17,1000,12,1000,,,NULL,"2015-05-04 08:55:55","2015-05-04 08:55:55"
1692,HP05,HP05,23,7,,,0,0,,,17,17,1000,12,1000,,,NULL,"2015-05-04 08:55:55","2015-05-04 08:55:55"
1693,HP06,HP06,23,7,,,0,0,,,17,17,1000,12,1000,,,NULL,"2015-05-04 08:55:55","2015-05-04 08:55:55"
1694,HP07,HP07,23,7,,,0,0,,,17,17,1000,12,1000,,,NULL,"2015-05-04 08:55:55","2015-05-04 08:55:55"
1695,HP08,HP08,23,7,,,0,0,,,17,17,1000,12,1000,,,NULL,"2015-05-04 08:55:55","2015-05-04 08:55:55"
1696,HP09,HP09,23,7,,,0,0,,,17,17,1000,12,1000,,,NULL,"2015-05-04 08:55:55","2015-05-04 08:55:55"
1697,HP10,HP10,23,7,,,0,0,,,17,17,1000,12,1000,,,NULL,"2015-05-04 08:55:55","2015-05-04 08:55:55"
1698,HP11,HP11,23,7,,,0,0,,,17,17,1000,12,1000,,,NULL,"2015-05-04 08:55:55","2015-05-04 08:55:55"
1699,HP12,HP12,23,7,,,0,0,,,17,17,1000,12,1000,,,NULL,"2015-05-04 08:55:55","2015-05-04 08:55:55"
1700,HP13,HP13,23,7,,,0,0,,,17,17,1000,12,1000,,,NULL,"2015-05-04 08:55:55","2015-05-04 08:55:55"
1701,HP14,HP14,23,7,,,0,0,,,17,17,1000,12,1000,,,NULL,"2015-05-04 08:55:55","2015-05-04 08:55:55"
1702,HP15,HP15,23,7,,,0,0,,,17,17,1000,12,1000,,,NULL,"2015-05-04 08:55:55","2015-05-04 08:55:55"
1703,TVHP01,TVHP01,24,37,,,0,0,,,41,41,1000,12,1000,,,NULL,"2015-05-04 08:55:55","2015-05-04 08:55:55"
1704,TVHP02,TVHP02,24,37,,,0,0,,,41,41,1000,12,1000,,,NULL,"2015-05-04 08:55:55","2015-05-04 08:55:55"
1705,TVHP03,TVHP03,24,37,,,0,0,,,41,41,1000,12,1000,,,NULL,"2015-05-04 08:55:55","2015-05-04 08:55:55"
1706,TVHP04,TVHP04,24,37,,,0,0,,,41,41,1000,12,1000,,,NULL,"2015-05-04 08:55:55","2015-05-04 08:55:55"
1707,TVHP05,TVHP05,24,37,,,0,0,,,41,41,1000,12,1000,,,NULL,"2015-05-04 08:55:55","2015-05-04 08:55:55"
1708,TVHP06,TVHP06,24,37,,,0,0,,,41,41,1000,12,1000,,,NULL,"2015-05-04 08:55:55","2015-05-04 08:55:55"
1709,TVHP07,TVHP07,24,37,,,0,0,,,41,41,1000,12,1000,,,NULL,"2015-05-04 08:55:55","2015-05-04 08:55:55"
1710,TVHP08,TVHP08,24,37,,,0,0,,,41,41,1000,12,1000,,,NULL,"2015-05-04 08:55:55","2015-05-04 08:55:55"
1711,TVHP09,TVHP09,24,37,,,0,0,,,41,41,1000,12,1000,,,NULL,"2015-05-04 08:55:55","2015-05-04 08:55:55"
1712,TVHP10,TVHP10,24,37,,,0,0,,,41,41,1000,12,1000,,,NULL,"2015-05-04 08:55:55","2015-05-04 08:55:55"
1713,TVHP11,TVHP11,24,37,,,0,0,,,41,41,1000,12,1000,,,NULL,"2015-05-04 08:55:55","2015-05-04 08:55:55"
1714,TVHP12,TVHP12,24,37,,,0,0,,,41,41,1000,12,1000,,,NULL,"2015-05-04 08:55:55","2015-05-04 08:55:55"
1715,TVHP13,TVHP13,24,37,,,0,0,,,41,41,1000,12,1000,,,NULL,"2015-05-04 08:55:55","2015-05-04 08:55:55"
1716,TVHP14,TVHP14,24,37,,,0,0,,,41,41,1000,12,1000,,,NULL,"2015-05-04 08:55:55","2015-05-04 08:55:55"
1717,TVHP15,TVHP15,24,37,,,0,0,,,41,41,1000,12,1000,,,NULL,"2015-05-04 08:55:55","2015-05-04 08:55:55"
1718,TVHP16,TVHP16,24,37,,,0,0,,,41,41,1000,12,1000,,,NULL,"2015-05-04 08:55:55","2015-05-04 08:55:55"
1719,TVHP17,TVHP17,24,37,,,0,0,,,41,41,1000,12,1000,,,NULL,"2015-05-04 08:55:55","2015-05-04 08:55:55"
1720,TVHP18,TVHP18,24,37,,,0,0,,,41,41,1000,12,1000,,,NULL,"2015-05-04 08:55:55","2015-05-04 08:55:55"
1721,TVHP19,TVHP19,24,37,,,0,0,,,41,41,1000,12,1000,,,NULL,"2015-05-04 08:55:55","2015-05-04 08:55:55"
1722,TVHP20,TVHP20,24,37,,,0,0,,,41,41,1000,12,1000,,,NULL,"2015-05-04 08:55:55","2015-05-04 08:55:55"
1723,NO-35,NO35,32,55,,,2014,2014,,,2,19,1000,12,1000,,,NULL,"2015-05-04 08:55:55","2015-05-04 08:55:55"
1724,NO-36,NO36,32,55,,,2014,2014,,,2,19,1000,12,1000,,,NULL,"2015-05-04 08:55:55","2015-05-04 08:55:55"
1725,MF_HPH01,MF_HPH01,48,63,,,2014,2014,,,17,17,1000,12,1000,,,NULL,"2015-05-04 08:55:55","2015-05-04 08:55:55"
1726,MF_HPH02,MF_HPH02,48,63,,,2014,2014,,,17,17,1000,12,1000,,,NULL,"2015-05-04 08:55:55","2015-05-04 08:55:55"
1727,TCIT81,TCIT81,23,41,,,0,0,,,7,12,1000,3,1000,,,NULL,"2015-05-04 08:55:55","2015-05-04 08:55:55"
1728,TCIT82,TCIT82,23,41,,,0,0,,,7,12,1000,3,1000,,,NULL,"2015-05-04 08:55:55","2015-05-04 08:55:55"
1729,TCIT83,TCIT83,23,41,,,0,0,,,7,12,1000,3,1000,,,NULL,"2015-05-04 08:55:55","2015-05-04 08:55:55"
1730,TCIT84,TCIT84,23,41,,,0,0,,,7,12,1000,3,1000,,,NULL,"2015-05-04 08:55:55","2015-05-04 08:55:55"
1731,TCIT85,TCIT85,23,41,,,0,0,,,7,12,1000,3,1000,,,NULL,"2015-05-04 08:55:55","2015-05-04 08:55:55"
1732,TCIT86,TCIT86,23,41,,,0,0,,,7,12,1000,3,1000,,,NULL,"2015-05-04 08:55:55","2015-05-04 08:55:55"
1733,TCIT87,TCIT87,23,41,,,0,0,,,7,12,1000,3,1000,,,NULL,"2015-05-04 08:55:55","2015-05-04 08:55:55"
1734,TCIT88,TCIT88,23,41,,,0,0,,,7,12,1000,3,1000,,,NULL,"2015-05-04 08:55:55","2015-05-04 08:55:55"
1735,NB176,NB176,23,34,,,2009,2010,,,14,1,1000,1,1000,,,NULL,"2015-05-04 08:55:55","2015-05-04 08:55:55"
1736,M01,M01,28,71,51R-043.77,,2009,0,LJRP1227891007408,,4,4,1000,1,1000,,,NULL,"2015-05-04 08:55:55","2015-05-04 08:55:55"
1737,M02,M02,28,71,51R-042.80,,2009,0,LJRP1227991008907,,4,4,1000,1,1000,,,NULL,"2015-05-04 08:55:55","2015-05-04 08:55:55"
1738,M03,M03,28,71,51R-042.77,,2009,0,LJRP1227991008909,,4,4,1000,1,1000,,,NULL,"2015-05-04 08:55:55","2015-05-04 08:55:55"
1739,M04,M04,28,71,51R-042.63,,2009,0,LJRP1227991008910,,4,4,1000,1,1000,,,NULL,"2015-05-04 08:55:55","2015-05-04 08:55:55"
1740,M05,M05,28,71,51R-041.65,,2009,0,LJRP1227991008911,,4,4,1000,1,1000,,,NULL,"2015-05-04 08:55:55","2015-05-04 08:55:55"
1741,M06,M06,28,71,51R-042.54,,2009,0,LJRP1227991008912,,4,4,1000,1,1000,,,NULL,"2015-05-04 08:55:55","2015-05-04 08:55:55"
1742,M07,M07,28,71,51R-041.26,,2009,0,LJRP1227491006997,,4,4,1000,1,1000,,,NULL,"2015-05-04 08:55:55","2015-05-04 08:55:55"
1743,M08,M08,28,71,51R-043.91,,2009,0,LJRP1227491007423,,4,4,1000,1,1000,,,NULL,"2015-05-04 08:55:55","2015-05-04 08:55:55"
1744,M09,M09,28,71,51R-041.17,,2009,0,LJRP1227691007407,,4,4,1000,1,1000,,,NULL,"2015-05-04 08:55:55","2015-05-04 08:55:55"
1745,M36,M36,28,43,51R-050.24,,2013,2013,RRCS403S3DC000025,,4,4,1000,1,1000,,,NULL,"2015-05-04 08:55:55","2015-05-04 08:55:55"
1746,M37,M37,28,43,51R-050.57,,2013,2013,RRCS403S3DC000026,,4,4,1000,1,1000,,,NULL,"2015-05-04 08:55:55","2015-05-04 08:55:55"
1747,M38,M38,28,43,51R-055.07,,2013,2013,RRCS403S3DC000027,,4,4,1000,1,1000,,,NULL,"2015-05-04 08:55:55","2015-05-04 08:55:55"
1748,M39,M39,28,43,51R-050.95,,2013,2013,RRCS403S3DC000028,,4,4,1000,1,1000,,,NULL,"2015-05-04 08:55:55","2015-05-04 08:55:55"
1749,M40,M40,28,43,51R-057.68,,2013,2013,RRCS403S3DC000029,,4,4,1000,1,1000,,,NULL,"2015-05-04 08:55:55","2015-05-04 08:55:55"
1750,M31,M31,28,43,51R-057.25,,2011,2011,RRCS40228BC001228,,4,4,1000,1,1000,,,NULL,"2015-05-04 08:55:55","2015-05-04 08:55:55"
1751,M32,M32,28,43,51R-056.18,,2011,2011,RRCS40228BC001229,,4,4,1000,1,1000,,,NULL,"2015-05-04 08:55:55","2015-05-04 08:55:55"
1752,M33,M33,28,43,51R-055.70,,2011,2011,RRCS40228BC001230,,4,4,1000,1,1000,,,NULL,"2015-05-04 08:55:55","2015-05-04 08:55:55"
1753,M34,M34,28,43,51R-056.53,,2011,2011,RRCS40228BC001233,,4,4,1000,1,1000,,,NULL,"2015-05-04 08:55:55","2015-05-04 08:55:55"
1754,M35,M35,28,43,51R-055.84,,2011,2011,RRCS4022BC001235,,4,4,1000,1,1000,,,NULL,"2015-05-04 08:55:55","2015-05-04 08:55:55"
1755,M26,M26,28,43,51R-055.97,,2013,2013,RRCS40393DC000440,,4,4,1000,1,1000,,,NULL,"2015-05-04 08:55:55","2015-05-04 08:55:55"
1756,M27,M27,28,43,51R-057.38,,2013,2013,RRCS40393DC000441,,4,4,1000,1,1000,,,NULL,"2015-05-04 08:55:55","2015-05-04 08:55:55"
1757,M28,M28,28,43,51R-056.36,,2013,2013,RRCS40393DC000442,,4,4,1000,1,1000,,,NULL,"2015-05-04 08:55:55","2015-05-04 08:55:55"
1758,M29,M29,28,43,51R-057.37,,2013,2013,RRCS40393DC000443,,4,4,1000,1,1000,,,NULL,"2015-05-04 08:55:55","2015-05-04 08:55:55"
1759,M30,M30,28,43,51R-055.62,,2013,2013,RRCS40393DC000444,,4,4,1000,1,1000,,,NULL,"2015-05-04 08:55:55","2015-05-04 08:55:55"
1760,M10,M10,28,43,51R-051.08,,2013,2013,RRCS40393DC000414,,4,4,1000,1,1000,,,NULL,"2015-05-04 08:55:55","2015-05-04 08:55:55"
1761,M11,M11,28,43,51R-051.58,,2013,2013,RRCS40393DC000409,,4,4,1000,1,1000,,,NULL,"2015-05-04 08:55:55","2015-05-04 08:55:55"
1762,M12,M12,28,43,51R-051.81,,2013,2013,RRCS40393DC000413,,4,4,1000,1,1000,,,NULL,"2015-05-04 08:55:55","2015-05-04 08:55:55"
1763,M13,M13,28,43,51R-051.25,,2013,2013,RRCS40393DC000412,,4,4,1000,1,1000,,,NULL,"2015-05-04 08:55:55","2015-05-04 08:55:55"
1764,M14,M14,28,43,51R-049.32,,2013,2013,RRCS40393DC000411,,4,4,1000,1,1000,,,NULL,"2015-05-04 08:55:55","2015-05-04 08:55:55"
1765,M15,M15,28,43,51R-051.12,,2013,2013,RRCS40393DC000410,,4,4,1000,1,1000,,,NULL,"2015-05-04 08:55:55","2015-05-04 08:55:55"
1766,M16,M16,28,43,51R-051.75,,2013,2013,RRCS40393DC000401,,4,4,1000,1,1000,,,NULL,"2015-05-04 08:55:55","2015-05-04 08:55:55"
1767,M17,M17,28,43,51R-051.20,,2013,2013,RRCS40393DC000402,,4,4,1000,1,1000,,,NULL,"2015-05-04 08:55:55","2015-05-04 08:55:55"
1768,M18,M18,28,43,51R-049.00,,2013,2013,RRCS40393DC000372,,4,4,1000,1,1000,,,NULL,"2015-05-04 08:55:55","2015-05-04 08:55:55"
1769,M19,M19,28,43,51R-049.86,,2013,2013,RRCS40393DC000403,,4,4,1000,1,1000,,,NULL,"2015-05-04 08:55:55","2015-05-04 08:55:55"
1770,M20,M20,28,43,51R-051.79,,2013,2013,RRCS40393DC000374,,4,4,1000,1,1000,,,NULL,"2015-05-04 08:55:55","2015-05-04 08:55:55"
1771,M21,M21,28,43,51R-049.37,,2013,2013,RRCS40393DC000373,,4,4,1000,1,1000,,,NULL,"2015-05-04 08:55:55","2015-05-04 08:55:55"
1772,M22,M22,28,43,51R-051.59,,2013,2013,RRCS403S3DC000016,,4,4,1000,1,1000,,,NULL,"2015-05-04 08:55:55","2015-05-04 08:55:55"
1773,M23,M23,28,43,51R-049.16,,2013,2013,RRCS403S3DC000017,,4,4,1000,1,1000,,,NULL,"2015-05-04 08:55:55","2015-05-04 08:55:55"
1774,M24,M24,28,43,51R-050.11,,2013,2013,RRCS403S3DC000023,,4,4,1000,1,1000,,,NULL,"2015-05-04 08:55:55","2015-05-04 08:55:55"
1775,M25,M25,28,43,51R-050.18,,2013,2013,RRCS403S3DC000024,,4,4,1000,1,1000,,,NULL,"2015-05-04 08:55:55","2015-05-04 08:55:55"
1776,M47,M47,28,43,51R-057.08,,2014,2014,RRCS40393EC000542,,4,4,1000,1,1000,,,NULL,"2015-05-04 08:55:55","2015-05-04 08:55:55"
1777,M48,M48,28,43,51R-063.10,,2014,2014,RRCS40393EC000544,,4,4,1000,1,1000,,,NULL,"2015-05-04 08:55:55","2015-05-04 08:55:55"
1778,M49,M49,28,43,51R-050.32,,2014,2014,RRCS40393EC000545,,4,4,1000,1,1000,,,NULL,"2015-05-04 08:55:55","2015-05-04 08:55:55"
1779,M50,M50,28,43,51R-064.96,,2014,2014,RRCS40393EC000543,,4,4,1000,1,1000,,,NULL,"2015-05-04 08:55:55","2015-05-04 08:55:55"
1780,M41,M41,28,43,51R-065.62,,2014,2014,RRCS40393EC000553,,4,4,1000,1,1000,,,NULL,"2015-05-04 08:55:55","2015-05-04 08:55:55"
1781,M42,M42,28,43,51R-064.74,,2014,2014,RRCS40393EC000555,,4,4,1000,1,1000,,,NULL,"2015-05-04 08:55:55","2015-05-04 08:55:55"
1782,M43,M43,28,43,51R-077.13,,2014,2014,RRCS40393EC000554,,4,4,1000,1,1000,,,NULL,"2015-05-04 08:55:55","2015-05-04 08:55:55"
1783,M44,M44,28,43,51R-077.95,,2014,2014,RRCS40393EC000574,,4,4,1000,1,1000,,,NULL,"2015-05-04 08:55:55","2015-05-04 08:55:55"
1784,M45,M45,28,43,51R-077.19,,2014,2014,RRCS40393EC000572,,4,4,1000,1,1000,,,NULL,"2015-05-04 08:55:55","2015-05-04 08:55:55"
1785,M46,M46,28,43,51R-079.47,,2014,2014,RRCS40393EC000573,,4,4,1000,1,1000,,,NULL,"2015-05-04 08:55:55","2015-05-04 08:55:55"
1786,M51,M51,28,43,51R-036.70,,2014,2014,RRCS40393EC000684,,4,4,1000,1,1000,,,NULL,"2015-05-04 08:55:55","2015-05-04 08:55:55"
1787,M52,M52,28,43,51R-035.15,,2014,2014,RRCS40393EC000685,,4,4,1000,1,1000,,,NULL,"2015-05-04 08:55:55","2015-05-04 08:55:55"
1788,M53,M53,28,43,51R-037.55,,2014,2014,RRCS40393EC000687,,4,4,1000,1,1000,,,NULL,"2015-05-04 08:55:55","2015-05-04 08:55:55"
1789,M54,M54,28,43,51R-036.60,,2014,2014,RRCS40393EC000686,,4,4,1000,1,1000,,,NULL,"2015-05-04 08:55:55","2015-05-04 08:55:55"
1790,M55,M55,28,43,51R-036.67,,2014,2014,RRCS40393EC000688,,4,4,1000,1,1000,,,NULL,"2015-05-04 08:55:55","2015-05-04 08:55:55"
1791,M56,M56,28,43,51R-035.47,,2014,2014,RRCS40393EC000689,,4,4,1000,1,1000,,,NULL,"2015-05-04 08:55:55","2015-05-04 08:55:55"
1792,M57,M57,28,43,51R-035.74,,2014,2014,RRCS40393EC000693,,4,4,1000,1,1000,,,NULL,"2015-05-04 08:55:55","2015-05-04 08:55:55"
1793,M58,M58,28,43,51R-037.56,,2014,2014,RRCS40393EC000690,,4,4,1000,1,1000,,,NULL,"2015-05-04 08:55:55","2015-05-04 08:55:55"
1794,M59,M59,28,43,51R-035.78,,2014,2014,RRCS40393EC000692,,4,4,1000,1,1000,,,NULL,"2015-05-04 08:55:55","2015-05-04 08:55:55"
1795,M60,M60,28,43,51R-036.87,,2014,2014,RRCS40393EC000691,,4,4,1000,1,1000,,,NULL,"2015-05-04 08:55:55","2015-05-04 08:55:55"
1796,M61,M61,28,43,51R-083.24,,2014,2014,RRCS40393EC000793,,4,4,1000,1,1000,,,NULL,"2015-05-04 08:55:55","2015-05-04 08:55:55"
1797,M62,M62,28,43,51R-081.87,,2014,2014,RRCS40393EC000794,,4,4,1000,1,1000,,,NULL,"2015-05-04 08:55:55","2015-05-04 08:55:55"
1798,M63,M63,28,43,51R-083.15,,2014,2014,RRCS40393EC000795,,4,4,1000,1,1000,,,NULL,"2015-05-04 08:55:55","2015-05-04 08:55:55"
1799,M64,M64,28,43,51R-083.19,,2014,2014,RRCS40393EC000796,,4,4,1000,1,1000,,,NULL,"2015-05-04 08:55:55","2015-05-04 08:55:55"
1800,M65,M65,28,43,51R-084.19,,2014,2014,RRCS40393EC000797,,4,4,1000,1,1000,,,NULL,"2015-05-04 08:55:55","2015-05-04 08:55:55"
1801,M66,M66,28,43,51R-089.98,,2014,2014,RRCS40393EC000798,,4,4,1000,1,1000,,,NULL,"2015-05-04 08:55:55","2015-05-04 08:55:55"
1802,M67,M67,28,43,51R-084.20,,2014,2014,RRCS40393EC000799,,4,4,1000,1,1000,,,NULL,"2015-05-04 08:55:55","2015-05-04 08:55:55"
1803,M68,M68,28,43,51R-083.32,,2014,2014,RRCS40393EC000800,,4,4,1000,1,1000,,,NULL,"2015-05-04 08:55:55","2015-05-04 08:55:55"
1804,M69,M69,28,43,51R-082.65,,2014,2014,RRCS40393EC000801,,4,4,1000,1,1000,,,NULL,"2015-05-04 08:55:55","2015-05-04 08:55:55"
1805,M70,M70,28,43,51R-083.79,,2014,2014,RRCS40393EC000802,,4,4,1000,1,1000,,,NULL,"2015-05-04 08:55:55","2015-05-04 08:55:55"
1806,M71,M71,28,71,51R-089.27,,2014,2014,LJRC12388E1015993,,4,4,1000,1,1000,,,NULL,"2015-05-04 08:55:55","2015-05-04 08:55:55"
1807,M72,M72,28,71,51R-089.84,,2014,2014,LJRC1238XE1015994,,4,4,1000,1,1000,,,NULL,"2015-05-04 08:55:55","2015-05-04 08:55:55"
1808,M73,M73,28,71,51R-088.77,,2014,2014,LJRC12381E1015995,,4,4,1000,1,1000,,,NULL,"2015-05-04 08:55:55","2015-05-04 08:55:55"
1809,M74,M74,28,71,51R-084.15,,2014,2014,LJRC12383E1015996,,4,4,1000,1,1000,,,NULL,"2015-05-04 08:55:55","2015-05-04 08:55:55"
1810,M75,M75,28,71,51R-089.14,,2014,2014,LJRC12385E1015997,,4,4,1000,1,1000,,,NULL,"2015-05-04 08:55:55","2015-05-04 08:55:55"
1811,M76,M76,28,71,51R-085.97,,2014,2014,LJRC12387E1015998,,4,4,1000,1,1000,,,NULL,"2015-05-04 08:55:55","2015-05-04 08:55:55"
1812,M77,M77,28,71,51R-089.57,,2014,2014,LJRC12389E1015999,,4,4,1000,1,1000,,,NULL,"2015-05-04 08:55:55","2015-05-04 08:55:55"
1813,M78,M78,28,71,51R-088.31,,2014,2014,LJRC1238XE1016000,,4,4,1000,1,1000,,,NULL,"2015-05-04 08:55:55","2015-05-04 08:55:55"
1814,M79,M79,28,71,51R-086.66,,2014,2014,LJRC12381E1016001,,4,4,1000,1,1000,,,NULL,"2015-05-04 08:55:55","2015-05-04 08:55:55"
1815,M80,M80,28,71,51R-089.63,,2014,2014,LJRC12383E1016002,,4,4,1000,1,1000,,,NULL,"2015-05-04 08:55:55","2015-05-04 08:55:55"
1816,TCMT10,TCMT-36600,24,37,51C-36600,,0,0,,,16,16,1000,17,1000,,,NULL,"2015-05-04 08:55:55","2015-05-04 08:55:55"
1817,TCMT11,TCMT11-04377,24,37,"72C -04377",,0,0,,,16,16,1000,17,1000,,,NULL,"2015-05-04 08:55:55","2015-05-04 08:55:55"
1818,TCMT12,TCMT12-04484,24,37,"72C -04484",,0,0,,,16,16,1000,17,1000,,,NULL,"2015-05-04 08:55:55","2015-05-04 08:55:55"
1819,TCMT13,TCMT13-04495,24,37,"72C -04495",,0,0,,,16,16,1000,17,1000,,,NULL,"2015-05-04 08:55:55","2015-05-04 08:55:55"
1820,R-NB273,NB273,29,43,,,0,0,,,2,1,1000,1,1000,,,NULL,"2015-05-04 08:55:55","2015-05-04 08:55:55"
1821,R-NB274,NB274,29,43,,,0,0,,,11,1,1000,1,1000,,,NULL,"2015-05-04 08:55:55","2015-05-04 08:55:55"
1822,R-NB275,NB275,29,43,,,0,0,,,11,1,1000,1,1000,,,NULL,"2015-05-04 08:55:55","2015-05-04 08:55:55"
1823,R-NB276,NB276,29,43,,,0,0,,,11,1,1000,1,1000,,,NULL,"2015-05-04 08:55:55","2015-05-04 08:55:55"
1824,R-NB277,NB277,29,43,,,0,0,,,11,1,1000,1,1000,,,NULL,"2015-05-04 08:55:55","2015-05-04 08:55:55"
1825,R-NB278,NB278,29,43,,,0,0,,,6,1,1000,1,1000,,,NULL,"2015-05-04 08:55:56","2015-05-04 08:55:56"
1826,R-NB279,NB279,29,43,,,0,0,,,6,1,1000,1,1000,,,NULL,"2015-05-04 08:55:56","2015-05-04 08:55:56"
